Data,Ativo,Preço_Sinal,Volume,Volume_Medio,Aumento_Volume_%,Tamanho_Rompimento_%,Retorno_5d,Retorno_Máximo_5d,Retorno_Mínimo_5d,Retorno_10d,Retorno_Máximo_10d,Retorno_Mínimo_10d,Retorno_20d,Retorno_Máximo_20d,Retorno_Mínimo_20d
2025-05-08 00:00:00,LEU,88.45999908447266,1899800.0,358990.0,429.21,16.39,8.87,14.78,-9.05,5.32,14.78,-9.05,61.78,65.98,-9.05
2025-05-23 00:00:00,LEU,113.29000091552734,4260200.0,865270.0,392.35,11.58,9.97,20.05,-11.29,28.94,34.8,-11.29,69.64,86.52,-11.29
2025-07-11 00:00:00,LEVI,21.950000762939453,16554500.0,2707390.0,511.46,9.26,-4.15,1.82,-5.74,,,,,,
2025-04-29 00:00:00,LFMD,8.619999885559082,21255200.0,530580.0,3906.03,36.83,-9.98,0.81,-18.56,-1.16,2.78,-18.56,33.06,41.42,-18.56
2025-06-20 00:00:00,LGCL,1.0299999713897705,11165900.0,196190.0,5591.37,40.33,20.39,23.3,-38.83,2.91,23.3,-38.83,,,
2025-07-17 00:00:00,LGO,1.5399999618530271,443900.0,105210.0,321.92,4.76,,,,,,,,,
2025-07-08 00:00:00,LGVN,1.659999966621399,10263600.0,147980.0,6835.8,12.93,-11.45,3.61,-20.48,,,,,,
2025-06-10 00:00:00,LIDR,0.8629999756813049,1026100.0,250560.0,309.52,3.23,-7.3,3.13,-11.36,-7.53,3.13,-17.5,32.1,50.64,-17.5
2025-06-26 00:00:00,LIDR,0.959999978542328,3002700.0,365460.0,721.62,7.87,10.42,28.13,-21.87,17.71,35.42,-21.87,,,
2025-05-13 00:00:00,LIF,59.619998931884766,2215600.0,444160.0,398.83,20.27,2.13,5.06,-17.21,5.33,6.81,-17.21,5.27,10.34,-17.21
2025-06-05 00:00:00,LIMN,24.600000381469727,4325600.0,153790.0,2712.67,93.55,-17.44,8.46,-56.1,-41.34,8.46,-56.1,-71.83,36.83,-72.36
2025-05-07 00:00:00,LIVN,43.5,3152300.0,848740.0,271.41,14.62,0.11,5.22,-9.52,0.37,5.22,-9.52,3.1,5.22,-9.52
2025-06-30 00:00:00,LMFA,2.859999895095825,388500.0,113750.0,241.54,16.26,-18.53,3.15,-19.23,-27.27,12.94,-27.27,,,
2025-05-30 00:00:00,LOCO,10.5,1010100.0,219440.0,360.31,5.74,5.24,5.52,-7.76,-2.19,6.67,-7.76,4.86,8.0,-7.76
2025-06-26 00:00:00,LPSN,0.9700000286102296,4845400.0,997180.0,385.91,10.23,13.4,17.53,-9.28,-6.19,21.65,-9.28,,,
2025-05-29 00:00:00,LPTH,2.950000047683716,722900.0,153770.0,370.12,7.66,-0.34,4.41,-11.19,-5.08,7.12,-11.19,2.71,11.19,-11.19
2025-04-30 00:00:00,LPTX,0.4180000126361847,1495500.0,350690.0,326.45,4.5,-18.18,2.87,-23.44,-2.15,2.87,-23.44,-10.29,2.87,-23.44
2025-05-02 00:00:00,LQDA,15.829999923706056,3987600.0,1021660.0,290.31,10.01,-3.6,4.11,-10.99,19.27,22.62,-10.99,6.57,22.62,-11.94
2025-05-23 00:00:00,LTBR,15.199999809265137,19607200.0,1074670.0,1724.49,20.25,-6.51,16.45,-23.68,3.49,16.45,-23.68,-3.75,16.45,-23.68
2025-05-21 00:00:00,LTRY,1.7799999713897705,163530664.0,541290.8,30111.24,64.81,-1.69,48.6,-60.67,-21.91,48.6,-60.67,-25.28,48.6,-60.67
2025-05-23 00:00:00,LUCD,1.590000033378601,3103800.0,953830.0,225.4,15.22,-21.7,6.92,-26.42,-18.24,6.92,-27.04,-25.16,6.92,-28.93
2025-07-16 00:00:00,LWLG,1.8200000524520876,5429000.0,954030.0,469.06,16.67,,,,,,,,,
2025-03-24 00:00:00,LXEO,4.090000152587891,6952100.0,357500.0,1844.64,4.6,-15.16,12.22,-27.38,-56.23,12.22,-64.55,-16.38,12.22,-64.55
2025-06-25 00:00:00,LXRX,0.8999999761581421,11388400.0,3418810.0,233.11,13.92,2.22,7.78,-14.44,25.56,32.22,-14.44,,,
2025-05-09 00:00:00,LYFT,16.649999618530273,107486100.0,12583460.0,754.19,26.04,0.72,5.23,-12.13,-3.3,5.23,-12.13,-6.13,5.23,-12.13
2025-02-25 00:00:00,LYG,3.446871519088745,71167000.0,13239280.0,437.54,3.8,7.61,9.86,-2.82,-0.28,10.14,-2.82,8.45,10.14,-2.82
2025-06-05 00:00:00,MAG,21.190000534057617,5724400.0,1533540.0,273.28,5.11,1.09,3.02,-2.97,-0.05,3.02,-2.97,2.45,3.02,-2.97
2025-06-06 00:00:00,MANU,16.40999984741211,1152500.0,283870.0,306.0,10.36,5.12,6.28,-13.71,15.72,16.82,-13.71,3.72,19.74,-13.71
2025-03-04 00:00:00,MASS,3.880000114440918,125555200.0,259960.0,48197.89,27.21,-10.82,15.46,-31.19,10.57,23.71,-31.19,4.9,23.71,-31.19
2025-05-13 00:00:00,MAXN,4.25,653200.0,138430.0,371.86,13.67,-19.29,3.29,-22.59,-31.76,3.29,-34.12,-24.94,3.29,-34.12
2025-07-01 00:00:00,MBIO,2.049999952316284,28953900.0,127290.0,22646.41,56.49,51.71,241.46,-56.44,7.8,241.46,-56.44,,,
2025-07-14 00:00:00,MCRB,14.850000381469728,739600.0,131330.0,463.16,15.38,,,,,,,,,
2025-02-20 00:00:00,MD,17.229999542236328,2055100.0,516200.0,298.12,16.11,-12.59,2.55,-16.25,-15.84,2.55,-17.53,-17.88,2.55,-21.47
2025-05-13 00:00:00,MDAI,1.4199999570846558,562100.0,164420.0,241.87,4.41,-4.23,2.11,-10.56,19.72,20.42,-10.56,44.37,60.56,-10.56
2025-05-19 00:00:00,MDCX,7.78000020980835,586800.0,182790.0,221.02,11.14,-20.82,14.91,-22.88,-67.54,14.91,-69.92,-66.97,14.91,-69.92
2025-07-08 00:00:00,MDXG,7.0,2217100.0,723060.0,206.63,6.06,-9.57,0.71,-14.29,,,,,,
2025-03-11 00:00:00,METC,11.619999885559082,3011900.0,570310.8,428.12,8.7,-16.78,1.03,-24.44,-26.76,1.03,-26.85,-34.51,1.03,-45.78
2025-07-10 00:00:00,METC,16.6299991607666,7731700.0,2318110.0,233.53,16.38,36.26,48.83,-13.41,,,,,,
2025-07-10 00:00:00,METCB,10.34000015258789,639300.0,196910.0,224.67,17.9,26.79,35.3,-13.09,,,,,,
2025-05-08 00:00:00,MGNI,14.890000343322754,6612300.0,1853280.0,256.79,18.17,6.65,13.23,-7.52,4.77,14.84,-7.52,18.2,19.21,-7.52
2025-06-06 00:00:00,MGNX,1.7799999713897705,1910400.0,350040.0,445.77,8.54,-14.61,21.91,-16.85,-25.84,21.91,-28.65,-17.42,21.91,-33.43
2025-05-28 00:00:00,MGRX,2.109999895095825,553700.0,171150.0,223.52,5.5,5.69,17.3,-10.43,-4.98,17.3,-10.43,-14.69,17.3,-17.54
2025-03-13 00:00:00,MGTX,8.25,6307100.0,340600.0,1751.76,5.8,-7.27,6.06,-10.79,-10.42,6.06,-13.58,-38.55,6.06,-42.67
2025-05-29 00:00:00,MHUA,0.4679999947547912,945600.0,221080.0,327.72,6.36,31.41,36.75,-18.8,-18.8,36.75,-25.0,-3.85,36.75,-35.68
2025-03-26 00:00:00,MIMI,6.190000057220459,776400.0,177610.0,337.14,2.3,-35.7,2.26,-45.72,-40.23,2.26,-45.72,-32.15,2.26,-45.72
2025-06-23 00:00:00,MIND,8.640000343322754,3217400.0,362510.0,787.53,20.0,-2.31,7.87,-18.4,-3.47,7.87,-18.4,,,
2025-03-13 00:00:00,MIRA,1.25,2575800.0,199080.0,1193.85,4.17,-2.4,6.24,-24.8,-12.0,6.24,-24.8,-32.48,6.24,-41.6
2025-07-07 00:00:00,MIST,2.1700000762939453,2239000.0,573000.0,290.75,7.43,-36.41,17.97,-37.33,,,,,,
2025-03-24 00:00:00,MLGO,419.7000122070313,10157400.0,133629.0,7501.19,84.81,73.34,115.15,-72.66,47.75,131.59,-72.66,-29.74,131.59,-72.66
2025-02-20 00:00:00,MNDR,7.519999980926514,56524725.0,287911.5,19532.67,144.16,-51.28,6.38,-59.36,-56.38,6.38,-59.36,-69.81,6.38,-75.27
2025-07-02 00:00:00,MNY,1.0299999713897705,580800.0,110490.0,425.66,9.69,0.0,6.8,-24.27,45.63,82.52,-24.27,,,
2025-07-16 00:00:00,MNY,1.6200000047683716,2402600.0,576590.0,316.69,9.46,,,,,,,,,
2025-06-05 00:00:00,MODV,4.159999847412109,67981600.0,17706790.0,283.93,19.54,-19.71,11.78,-40.38,-22.12,11.78,-40.38,-20.91,11.78,-40.38
2025-06-05 00:00:00,MOMO,7.059999942779541,2247300.0,678520.0,231.21,8.78,18.13,19.41,-7.93,17.28,22.66,-7.93,20.96,25.0,-7.93
2025-06-09 00:00:00,MOMO,8.0600004196167,6630600.0,1000540.0,562.7,6.47,5.09,5.58,-4.84,7.07,8.31,-4.84,5.83,10.92,-4.84
2025-07-08 00:00:00,MPU,2.450000047683716,6607100.0,1265730.0,422.0,36.87,-17.55,8.98,-37.96,,,,,,
2025-02-27 00:00:00,MPW,5.406642436981201,30891600.0,6984330.0,342.3,9.41,1.25,7.53,-11.29,5.71,10.97,-11.29,12.79,15.15,-11.29
2025-02-28 00:00:00,MPW,5.716701507568359,37748900.0,9604110.0,293.05,5.55,2.03,3.56,-7.29,0.83,4.95,-7.29,3.75,8.9,-7.29
2025-02-27 00:00:00,MQ,4.25,22926700.0,6577400.0,248.57,4.42,-4.47,2.94,-7.53,-5.88,2.94,-12.42,0.94,11.53,-12.42
2025-07-02 00:00:00,MRAL,25.06999969482422,892800.0,239550.0,272.7,9.48,13.0,14.84,-18.91,24.57,41.87,-18.91,,,
2025-05-21 00:00:00,MRM,1.7799999713897705,7768100.0,796700.0,875.03,28.06,-18.43,14.04,-36.52,-7.3,14.04,-36.52,-16.01,14.04,-36.52
2025-05-23 00:00:00,MRUS,55.13999938964844,7883800.0,1032640.0,663.46,18.94,6.15,7.24,-11.14,-0.42,14.22,-11.14,-1.83,14.22,-11.14
2025-02-19 00:00:00,MRX,39.274932861328125,971700.0,312630.0,210.81,4.14,-5.85,1.21,-13.03,-8.45,1.21,-13.1,-14.38,1.21,-23.18
2025-04-02 00:00:00,MRX,38.71012878417969,1366900.0,350370.0,290.13,4.42,2.91,5.46,-15.04,-1.88,5.46,-15.04,12.28,16.19,-15.04
2025-03-03 00:00:00,MSEX,57.6723747253418,343500.0,110850.0,209.88,9.1,11.89,13.04,-8.32,4.95,13.04,-8.32,10.46,13.04,-8.32
2025-04-17 00:00:00,MSGM,2.75,37004400.0,478390.0,7635.2,90.97,-12.73,12.73,-57.09,-8.36,12.73,-57.09,1.09,12.73,-57.09
2025-07-01 00:00:00,MSM,89.47412109375,2756500.0,702940.0,292.14,5.1,1.37,1.56,-7.41,-3.29,3.58,-7.41,,,
2025-04-23 00:00:00,MTC,1.190000057220459,445700.0,111930.0,298.2,3.48,0.84,6.72,-15.97,3.36,6.72,-15.97,-14.29,6.72,-17.73
2025-03-17 00:00:00,MTEN,7.710000038146973,755100.0,168730.0,347.52,4.19,-25.55,18.03,-36.43,-34.5,18.03,-37.61,-46.82,18.03,-55.77
2025-03-14 00:00:00,MUFG,13.65999984741211,17671100.0,4905010.0,260.27,2.4,9.66,10.03,-1.54,2.34,10.03,-1.54,-15.15,10.03,-23.43
2025-03-18 00:00:00,MUFG,14.279999732971191,34030000.0,8046580.0,322.91,2.22,2.59,5.25,-1.75,-6.86,5.25,-7.49,-16.81,5.25,-26.75
2025-03-21 00:00:00,MUFG,14.979999542236328,54976700.0,12283690.0,347.56,3.74,-6.68,0.33,-6.81,-26.17,0.33,-27.37,-21.83,0.33,-30.17
2025-07-01 00:00:00,MUX,11.0,2583000.0,818540.0,215.56,13.05,-2.27,4.18,-10.0,0.18,4.18,-10.0,,,
2025-05-21 00:00:00,MWYN,10.220000267028809,2273800.0,641710.0,254.33,14.66,-7.73,9.59,-21.62,-3.52,9.59,-21.62,-84.54,9.59,-86.5
2025-05-14 00:00:00,MX,3.650000095367432,1004300.0,267730.0,275.12,4.89,6.85,25.21,-9.59,1.37,25.21,-9.59,7.95,25.21,-9.59
2025-05-15 00:00:00,MX,3.9600000381469727,1117700.0,358480.0,211.79,5.6,-1.26,15.4,-10.61,-8.84,15.4,-11.11,-3.03,15.4,-11.11
2025-05-01 00:00:00,MYRG,147.10000610351562,655600.0,168900.0,288.16,16.7,5.4,7.6,-10.29,11.16,13.7,-10.29,6.63,13.7,-10.29
2025-05-01 00:00:00-04:00,MYRG_20250717_1258,147.10000610351562,655600.0,168900.0,288.16,16.7,5.4,7.6,-10.29,11.16,13.7,-10.29,6.63,13.7,-10.29
2025-05-01 00:00:00-04:00,MYRG_20250718_1011,147.10000610351562,655600.0,168900.0,288.16,16.7,5.4,7.6,-10.29,11.16,13.7,-10.29,6.63,13.7,-10.29
2025-03-05 00:00:00,NAGE,8.550000190734863,18709500.0,535310.0,3395.08,41.09,-8.42,7.37,-21.99,-9.47,7.37,-21.99,-17.19,7.37,-22.81
2025-05-06 00:00:00,NAGE,8.729999542236328,2162000.0,639570.0,238.04,2.83,11.45,14.55,-5.04,23.25,26.69,-5.04,34.25,38.26,-5.04
2025-03-05 00:00:00-05:00,NAGE_20250717_1258,8.550000190734863,18709500.0,535310.0,3395.08,41.09,-8.42,7.37,-21.99,-9.47,7.37,-21.99,-17.19,7.37,-22.81
2025-05-06 00:00:00-04:00,NAGE_20250717_1258,8.729999542236328,2162000.0,639570.0,238.04,2.83,11.45,14.55,-5.04,23.25,26.69,-5.04,34.25,38.26,-5.04
2025-03-05 00:00:00-05:00,NAGE_20250718_1011,8.550000190734863,18709500.0,535310.0,3395.08,41.09,-8.42,7.37,-21.99,-9.47,7.37,-21.99,-17.19,7.37,-22.81
2025-05-06 00:00:00-04:00,NAGE_20250718_1011,8.729999542236328,2162000.0,639570.0,238.04,2.83,11.45,14.55,-5.04,23.25,26.69,-5.04,34.25,38.26,-5.04
2025-05-05 00:00:00,NAKA,2.7100000381469727,554100.0,106030.0,422.59,11.52,405.17,1060.52,-14.76,415.13,1060.52,-14.76,577.49,1183.03,-14.76
2025-05-05 00:00:00-04:00,NAKA_20250717_1258,2.7100000381469727,554100.0,106030.0,422.59,11.52,405.17,1060.52,-14.76,415.13,1060.52,-14.76,577.49,1183.03,-14.76
2025-05-05 00:00:00-04:00,NAKA_20250718_1011,2.7100000381469727,554100.0,106030.0,422.59,11.52,405.17,1060.52,-14.76,415.13,1060.52,-14.76,577.49,1183.03,-14.76
2025-03-21 00:00:00-04:00,NAK_20250717_1258,0.8899999856948853,37547300.0,3006690.0,1148.79,15.58,25.84,44.94,-16.85,-1.12,44.94,-16.85,10.11,44.94,-16.85
2025-07-07 00:00:00-04:00,NAK_20250717_1258,1.7899999618530271,33693700.0,10527710.0,220.05,12.58,21.23,34.08,-7.82,,,,,,
2025-03-21 00:00:00-04:00,NAK_20250718_1011,0.8899999856948853,37547300.0,3006690.0,1148.79,15.58,25.84,44.94,-16.85,-1.12,44.94,-16.85,10.11,44.94,-16.85
2025-07-07 00:00:00-04:00,NAK_20250718_1011,1.7899999618530271,33693700.0,10527710.0,220.05,12.58,21.23,34.08,-7.82,,,,,,
2025-07-07 00:00:00,NAVI,15.56999969482422,3352700.0,766740.0,337.27,4.08,-3.28,3.21,-6.23,,,,,,
2025-07-07 00:00:00-04:00,NAVI_20250717_1258,15.56999969482422,3352700.0,766740.0,337.27,4.08,-3.28,3.21,-6.23,,,,,,
2025-07-07 00:00:00-04:00,NAVI_20250718_1011,15.56999969482422,3352700.0,766740.0,337.27,4.08,-3.28,3.21,-6.23,,,,,,
2025-04-15 00:00:00,NB,2.890000104904175,4072000.0,619560.0,557.24,7.43,-10.38,43.56,-13.15,-13.84,43.56,-16.26,-18.34,43.56,-24.57
2025-07-15 00:00:00,NB,4.239999771118164,6323400.0,1631690.0,287.54,12.17,,,,,,,,,
2025-05-07 00:00:00,NBIS,27.450000762939453,17862900.0,5670120.0,215.04,6.77,31.58,33.52,-4.34,41.79,51.0,-4.34,68.67,81.17,-4.34
2025-05-07 00:00:00-04:00,NBIS_20250717_1258,27.450000762939453,17862900.0,5670120.0,215.04,6.77,31.58,33.52,-4.34,41.79,51.0,-4.34,68.67,81.17,-4.34
2025-05-07 00:00:00-04:00,NBIS_20250718_1011,27.450000762939453,17862900.0,5670120.0,215.04,6.77,31.58,33.52,-4.34,41.79,51.0,-4.34,68.67,81.17,-4.34
2025-06-24 00:00:00-04:00,NBXG_20250717_1258,14.121456146240234,585300.0,146920.0,298.38,2.16,2.53,3.02,-1.72,1.97,3.38,-1.72,,,
2025-06-24 00:00:00-04:00,NBXG_20250718_1011,14.121456146240234,585300.0,146920.0,298.38,2.16,2.53,3.02,-1.72,1.97,3.38,-1.72,,,
2025-04-15 00:00:00-04:00,NB_20250717_1258,2.890000104904175,4072000.0,619560.0,557.24,7.43,-10.38,43.56,-13.15,-13.84,43.56,-16.26,-18.34,43.56,-24.57
2025-07-15 00:00:00-04:00,NB_20250717_1258,4.239999771118164,6323400.0,1631690.0,287.54,12.17,,,,,,,,,
2025-04-15 00:00:00-04:00,NB_20250718_1011,2.890000104904175,4072000.0,619560.0,557.24,7.43,-10.38,43.56,-13.15,-13.84,43.56,-16.26,-18.34,43.56,-24.57
2025-07-15 00:00:00-04:00,NB_20250718_1011,4.239999771118164,6323400.0,1631690.0,287.54,12.17,,,,,,,,,
2025-04-22 00:00:00-04:00,NCL_20250717_1258,0.2739999890327453,8512600.0,173540.0,4805.27,19.13,34.67,67.88,-25.18,47.45,67.88,-25.18,122.99,179.56,-25.18
2025-04-22 00:00:00-04:00,NCL_20250718_1011,0.2739999890327453,8512600.0,173540.0,4805.27,19.13,34.67,67.88,-25.18,47.45,67.88,-25.18,122.99,179.56,-25.18
2025-03-28 00:00:00,NCNA,1.2799999713897705,552100.0,115290.0,378.88,16.36,-38.2,4.69,-41.41,-41.41,4.69,-45.23,-56.25,4.69,-57.03
2025-05-05 00:00:00,NCNA,1.100000023841858,140496500.0,285240.0,49155.54,19.57,-96.36,13.64,-96.55,-95.64,13.64,-97.0,-94.55,13.64,-97.0
2025-03-28 00:00:00-04:00,NCNA_20250717_1258,1.2799999713897705,552100.0,115290.0,378.88,16.36,-38.2,4.69,-41.41,-41.41,4.69,-45.23,-56.25,4.69,-57.03
2025-05-05 00:00:00-04:00,NCNA_20250717_1258,1.100000023841858,140496500.0,285240.0,49155.54,19.57,-96.36,13.64,-96.55,-95.64,13.64,-97.0,-94.55,13.64,-97.0
2025-03-28 00:00:00-04:00,NCNA_20250718_1011,1.2799999713897705,552100.0,115290.0,378.88,16.36,-38.2,4.69,-41.41,-41.41,4.69,-45.23,-56.25,4.69,-57.03
2025-05-05 00:00:00-04:00,NCNA_20250718_1011,1.100000023841858,140496500.0,285240.0,49155.54,19.57,-96.36,13.64,-96.55,-95.64,13.64,-97.0,-94.55,13.64,-97.0
2025-06-09 00:00:00,NCPL,3.2300000190734863,1453600.0,328870.0,342.0,13.33,12.38,21.98,-26.01,26.32,78.02,-26.01,102.79,170.9,-26.01
2025-07-11 00:00:00,NEGG,49.2400016784668,3156200.0,561570.0,462.03,70.85,,,,,,,,,
2025-05-21 00:00:00,NEWP,1.350000023841858,1423100.0,159570.0,791.83,8.87,3.7,8.15,-17.78,14.07,22.96,-17.78,-2.96,22.96,-17.78
2025-07-11 00:00:00,NEWP,1.7300000190734863,1096800.0,275610.0,297.95,8.12,-0.29,6.94,-12.14,,,,,,
2025-06-24 00:00:00,NEXT,9.199999809265137,9654200.0,1845660.0,423.08,5.26,-6.41,2.39,-6.96,-2.17,2.39,-6.96,,,
2025-07-11 00:00:00,NEXT,10.770000457763672,9729900.0,2505390.0,288.36,14.33,10.17,11.05,-13.28,,,,,,
2025-07-15 00:00:00,NFG,88.81999969482422,1963700.0,634000.0,209.73,3.39,,,,,,,,,
2025-05-28 00:00:00,NFGC,1.4600000381469729,6348500.0,2101190.0,202.14,2.82,4.11,18.84,-10.96,1.37,18.84,-10.96,2.74,18.84,-10.96
2025-04-22 00:00:00,NG,4.349999904632568,25070400.0,4026650.0,522.61,26.09,-0.46,16.32,-24.14,-3.22,16.32,-24.14,-14.94,16.32,-24.14
2025-06-04 00:00:00,NG,4.690000057220459,16316800.0,4477000.0,264.46,9.32,-8.1,3.41,-15.57,-7.04,3.41,-15.57,-3.62,3.41,-23.03
2025-05-09 00:00:00,NGVC,59.59639358520508,678000.0,169170.0,300.78,13.38,-13.73,2.48,-18.2,-16.44,2.48,-18.2,-25.92,2.48,-28.1
2025-06-26 00:00:00,NIPG,2.059999942779541,523400.0,163040.0,221.03,17.71,3.45,33.5,-17.48,14.56,33.5,-17.48,,,
2025-03-17 00:00:00,NIU,3.509999990463257,8175100.0,681850.0,1098.96,26.71,20.8,21.08,-21.65,16.24,39.6,-21.65,-10.83,39.6,-22.22
2025-06-24 00:00:00,NKTR,24.450000762939453,37172700.0,718070.0,5076.75,96.39,0.57,52.88,-32.27,-4.46,52.88,-32.27,,,
2025-07-17 00:00:00,NKTX,2.0,1528300.0,441260.0,246.35,5.26,,,,,,,,,
2025-06-09 00:00:00,NLSP,2.75,1690300.0,294370.0,474.21,15.06,-17.45,4.0,-19.27,-17.45,4.0,-20.22,-17.27,12.0,-21.35
2025-06-06 00:00:00,NMRA,1.0199999809265137,1844700.0,602220.0,206.32,20.0,-17.16,31.37,-21.08,-26.86,31.37,-26.96,-11.57,31.37,-29.8
2025-05-23 00:00:00,NNE,35.86000061035156,19940000.0,2366770.0,742.5,22.56,-13.75,3.82,-19.46,-13.13,3.82,-21.7,10.15,11.82,-21.7
2025-05-23 00:00:00,NNVC,1.7899999618530271,990100.0,148340.0,567.45,11.18,-13.97,7.26,-20.11,-15.08,7.26,-20.11,-21.79,7.26,-30.17
2025-06-04 00:00:00,NOAH,11.479999542236328,528200.0,117740.0,348.62,5.22,6.1,6.36,-9.06,6.36,10.37,-9.06,-2.0,10.37,-9.06
2025-05-27 00:00:00,NOTV,2.549999952316284,1672100.0,387120.0,331.93,8.05,16.08,20.78,-15.29,11.37,30.2,-15.29,-29.02,30.2,-30.2
2025-05-29 00:00:00,NOTV,2.799999952316284,1757200.0,512940.0,242.57,4.87,-3.21,18.57,-16.07,-16.07,18.57,-17.5,-39.29,18.57,-40.71
2025-05-14 00:00:00,NPCE,15.600000381469728,811100.0,153040.0,429.99,14.62,16.22,21.63,-14.68,-15.96,21.63,-31.99,-28.01,21.63,-31.99
2025-05-15 00:00:00,NPCE,17.079999923706055,863900.0,223290.0,286.9,4.42,4.63,11.09,-10.66,-22.6,11.09,-37.88,-35.19,11.09,-37.88
2025-05-29 00:00:00,NPWR,2.299999952316284,9214800.0,663900.0,1287.98,5.99,-6.52,23.91,-26.52,11.74,30.43,-26.52,7.83,30.43,-26.52
2025-05-12 00:00:00,NRG,150.61000061035156,10257900.0,2492540.0,311.54,24.55,7.06,7.42,-9.07,4.18,7.42,-9.07,-1.28,7.78,-9.07
2025-05-12 00:00:00,NRGV,1.0700000524520874,6696800.0,941100.0,611.59,30.49,-17.29,7.48,-28.5,-15.89,7.48,-28.5,-19.53,7.48,-28.5
2025-06-02 00:00:00,NRIX,12.140000343322754,2404600.0,775450.0,210.09,5.0,3.29,7.74,-8.98,-1.89,7.83,-8.98,-3.54,7.83,-8.98
2025-05-20 00:00:00,NRSN,1.6299999952316284,732500.0,233400.0,213.84,17.27,-3.07,0.0,-25.15,4.29,8.59,-25.15,50.31,59.51,-25.15
2025-06-10 00:00:00,NRSN,2.130000114440918,1132200.0,216280.0,423.49,11.81,12.68,22.07,-14.08,3.29,22.07,-14.08,-0.94,22.07,-17.09
2025-06-11 00:00:00,NRSN,2.490000009536743,1641200.0,311360.0,427.11,15.81,-1.61,4.42,-23.69,-20.48,4.42,-26.1,-16.87,4.42,-29.08
2025-05-13 00:00:00,NRXP,2.289999961853028,1993600.0,121880.0,1535.71,7.01,21.4,23.14,-11.79,13.1,31.0,-11.79,51.97,67.21,-11.79
2025-06-09 00:00:00,NRXP,3.670000076293945,775500.0,231660.0,234.76,11.89,-5.18,4.33,-14.44,-12.26,4.33,-20.98,-8.45,4.33,-20.98
2025-05-15 00:00:00,NTES,122.09320831298828,4246300.0,801560.0,429.75,10.93,-3.05,0.65,-5.71,-0.27,3.3,-5.71,5.97,9.59,-5.71
2025-05-13 00:00:00,NTNX,82.4000015258789,7246900.0,2051060.0,253.32,5.4,-1.19,1.17,-6.92,-4.28,1.17,-6.92,-10.11,1.17,-12.12
2025-05-15 00:00:00,NVEE,22.190000534057617,6230800.0,371380.0,1577.74,9.58,-0.14,1.89,-8.68,-0.41,1.89,-8.68,3.29,4.33,-8.68
2025-04-30 00:00:00,NVNI,0.449999988079071,363026800.0,7393630.0,4809.99,85.95,2.89,69.33,-51.11,-11.11,69.33,-51.11,-14.44,69.33,-51.11
2025-05-22 00:00:00,NVTS,5.050000190734863,276487800.0,8942220.0,2991.94,131.12,0.99,49.09,-20.2,22.38,49.09,-20.2,29.11,81.58,-20.2
2025-06-18 00:00:00,NWGL,5.630000114440918,5982900.0,617760.0,868.48,107.75,-80.28,17.41,-83.13,-81.71,17.41,-83.84,-81.81,17.41,-83.84
2025-05-14 00:00:00,NWTN,1.2000000476837158,14074900.0,453490.0,3003.68,50.0,50.83,190.0,-40.5,57.5,190.0,-40.5,67.5,190.0,-40.5
2025-06-20 00:00:00,NXTT,3.440000057220459,13838400.0,1048730.0,1219.54,19.07,-40.7,7.27,-63.66,-32.85,7.27,-63.66,,,
2025-02-20 00:00:00,NYMT,6.045562267303467,2359300.0,498050.0,373.71,3.54,8.09,10.26,-12.44,6.22,10.26,-12.44,7.0,10.58,-12.44
2025-02-20 00:00:00,OBE,6.139999866485596,1479000.0,308180.0,379.91,7.34,-11.56,0.65,-18.24,-20.03,0.65,-22.8,-5.05,0.65,-22.8
2025-04-30 00:00:00,ODD,61.43999862670898,6798500.0,380130.0,1688.47,28.11,9.44,11.94,-19.88,1.33,18.82,-19.88,17.71,19.9,-19.88
2025-05-06 00:00:00,ODV,1.950000047683716,1471900.0,476680.0,208.78,7.14,-3.59,5.64,-9.18,-3.59,5.64,-10.77,2.05,5.64,-10.77
2025-07-11 00:00:00,ODV,2.4100000858306885,1574900.0,408550.0,285.49,3.88,2.7,11.91,-7.88,,,,,,
2025-07-14 00:00:00,ODV,2.619999885559082,2707300.0,546290.0,395.58,5.65,,,,,,,,,
2025-05-12 00:00:00,OGI,1.2799999713897705,1586500.0,371620.0,326.91,6.67,2.34,6.25,-7.81,4.3,11.33,-7.81,11.72,12.5,-7.81
2025-04-04 00:00:00,OILD,20.06999969482422,803300.0,183800.0,337.05,18.84,-8.07,19.63,-21.03,-10.36,19.63,-21.03,-16.34,19.63,-22.22
2025-03-04 00:00:00,OKTA,108.30999755859376,17352100.0,2826620.0,513.88,7.66,-1.21,7.99,-9.89,4.26,7.99,-9.89,-3.34,9.01,-9.89
2025-02-28 00:00:00,OKYO,1.2599999904632568,646400.0,119500.0,440.92,4.13,13.49,15.08,-9.52,19.76,25.4,-9.52,7.14,25.4,-9.52
2025-03-12 00:00:00,OKYO,1.5099999904632568,1262100.0,174120.0,624.84,4.14,-12.58,4.64,-12.58,-12.58,4.64,-17.88,-27.15,4.64,-31.79
2025-05-01 00:00:00,OLO,7.119999885559082,4104100.0,1002370.0,309.44,10.3,13.06,14.82,-6.18,29.49,37.36,-6.18,22.33,37.36,-6.18
2025-07-03 00:00:00,OLO,10.119999885559082,43516500.0,1940000.0,2143.12,9.94,0.0,0.3,-0.49,0.2,0.4,-0.49,,,
