Data,Ativo,Preço_Sinal,Volume,Volume_Medio,Retorno_5d,Preço_5d,Retorno_10d,Preço_10d,Retorno_20d,Preço_20d
2025-07-15 00:00:00,VANI,1.5199999809265137,179200.0,99560.0,,,,,,
2025-07-16 00:00:00,VANI,1.6200000047683716,341200.0,110530.0,,,,,,
2025-02-20 00:00:00,VAPE,12.0,42900.0,27360.0,-15.0,10.2,-23.42,9.19,-33.33,8.0
2025-06-12 00:00:00,VAPE,10.0,41600.0,2830.0,-25.5,7.45,-2.0,9.8,-5.5,9.45
2025-05-09 00:00:00,VATE,7.090000152587891,63800.0,21260.0,-15.23,6.01,-10.86,6.32,-19.46,5.71
2025-06-12 00:00:00,VBF,15.508685111999512,48600.0,31510.0,-1.15,15.33,-1.09,15.34,-1.22,15.32
2025-03-24 00:00:00,VBIX,5.75,9300.0,3992.5,-9.57,5.2,-7.83,5.3,-46.78,3.06
2025-04-11 00:00:00,VBIX,8.699999809265137,7500.0,2710.0,-38.51,5.35,-32.76,5.85,-41.38,5.1
2025-06-04 00:00:00,VBIX,7.0,24500.0,2570.0,-25.57,5.21,-42.29,4.04,-38.7,4.29
2025-07-14 00:00:00,VBTX,32.81999969482422,11069700.0,322630.0,,,,,,
2025-06-11 00:00:00,VC,91.08000183105467,536300.0,254420.0,-0.25,90.85,2.82,93.65,21.57,110.73
2025-04-11 00:00:00,VCIC,10.1899995803833,329300.0,11890.0,0.14,10.2,0.29,10.22,1.08,10.3
2025-04-30 00:00:00,VCIC,10.25,529900.0,6020.0,0.78,10.33,0.39,10.29,0.39,10.29
2025-06-30 00:00:00,VCIC,10.399999618530272,17100.0,5850.0,-0.1,10.39,0.19,10.42,,
2025-07-14 00:00:00,VCIC,10.420000076293944,152900.0,3040.0,,,,,,
2025-07-15 00:00:00,VCICU,10.609999656677246,600.0,340.0,,,,,,
2025-02-28 00:00:00,VCIT,80.48199462890625,16285500.0,6469920.0,-0.52,80.07,-0.81,79.83,-0.1,80.4
2025-04-03 00:00:00,VCIT,81.05123901367188,13506400.0,5200910.0,-2.66,78.9,-1.55,79.8,-0.91,80.31
2025-02-25 00:00:00,VCLT,75.42269134521484,4608800.0,2609580.0,-0.01,75.42,-1.71,74.13,-1.47,74.32
2025-06-24 00:00:00,VCLT,74.86412048339844,4700900.0,2028830.0,1.29,75.83,0.26,75.06,,
2025-06-26 00:00:00,VCLT,75.07318878173828,3884500.0,2285970.0,0.45,75.41,-0.96,74.35,,
2025-06-30 00:00:00,VCLT,75.56099700927734,6639700.0,2266500.0,-1.46,74.46,-2.15,73.94,,
2025-06-24 00:00:00,VCRB,76.93333435058594,586000.0,221870.0,0.5,77.32,0.13,77.03,,
2025-02-28 00:00:00,VCSH,77.47740936279297,7306400.0,3637060.0,-0.05,77.44,-0.17,77.35,0.41,77.79
2025-03-03 00:00:00,VCSH,77.55526733398438,7878100.0,4132660.0,-0.01,77.55,-0.24,77.37,0.3,77.79
2025-03-04 00:00:00,VCSH,77.5848388671875,8723300.0,4480650.0,-0.2,77.43,-0.18,77.45,0.37,77.87
2025-04-03 00:00:00,VCSH,78.09740447998047,12196300.0,5133990.0,-1.11,77.23,-0.42,77.77,-0.07,78.04
2025-05-13 00:00:00,VCTR,64.26216125488281,576600.0,310620.0,-1.82,63.09,-3.83,61.8,-1.5,63.3
2025-07-16 00:00:00,VCTR,69.66999816894531,2282400.0,241970.0,,,,,,
2025-07-17 00:00:00,VCTR,70.97000122070312,8797500.0,443550.0,,,,,,
2025-04-03 00:00:00,VCV,10.669373512268066,326800.0,75970.0,-11.7,9.42,-9.83,9.62,-3.76,10.27
2025-05-15 00:00:00,VCV,10.57250690460205,98400.0,64130.0,-5.0,10.04,-3.78,10.17,-4.16,10.13
2025-06-30 00:00:00,VCV,10.306886672973633,136300.0,66720.0,0.77,10.39,2.99,10.61,,
2025-07-14 00:00:00,VCV,10.654756546020508,160200.0,90590.0,,,,,,
2025-05-12 00:00:00,VECO,21.049999237060547,1413300.0,772090.0,-3.9,20.23,-6.03,19.78,3.61,21.81
2025-05-12 00:00:00,VEEA,1.7999999523162842,58600.0,15330.0,37.78,2.48,16.39,2.1,16.67,2.1
2025-05-14 00:00:00,VEEA,2.3499999046325684,220600.0,21300.0,0.0,2.35,-18.3,1.92,-13.19,2.04
2025-05-08 00:00:00,VEEE,7.449999809265137,83995900.0,34900.0,-66.85,2.47,-68.32,2.36,-66.98,2.46
2025-03-07 00:00:00,VEEV,246.8000030517578,2626800.0,1604520.0,-5.16,234.06,-4.06,236.77,-13.42,213.68
2025-05-08 00:00:00,VEEV,239.52999877929688,1440000.0,854980.0,0.86,241.6,-1.67,235.53,19.13,285.36
2025-05-29 00:00:00,VEEV,279.0400085449219,6130300.0,1376700.0,3.91,289.94,1.12,282.16,1.57,283.41
2025-03-03 00:00:00,VEL,18.920000076293945,74500.0,33140.0,5.55,19.97,1.22,19.15,-1.11,18.71
2025-03-07 00:00:00,VEL,20.479999542236328,221000.0,38550.0,-5.76,19.3,-8.2,18.8,-12.35,17.95
2025-06-06 00:00:00,VEL,17.100000381469727,307900.0,184580.0,12.4,19.22,9.06,18.65,7.95,18.46
2025-06-09 00:00:00,VEL,17.920000076293945,739000.0,203850.0,5.92,18.98,3.74,18.59,3.24,18.5
2025-05-16 00:00:00,VENU,8.75,85400.0,19330.0,0.97,8.84,6.86,9.35,16.69,10.21
2025-05-19 00:00:00,VENU,9.600000381469728,58700.0,25730.0,12.5,10.8,-6.15,9.01,20.31,11.55
2025-05-27 00:00:00,VENU,10.800000190734863,296000.0,27360.0,-16.57,9.01,1.11,10.92,8.33,11.7
2025-05-28 00:00:00,VENU,11.9399995803833,108600.0,55220.0,-24.62,9.0,-11.22,10.6,-0.08,11.93
2025-05-29 00:00:00,VENU,12.890000343322754,188000.0,64740.0,-25.68,9.58,-16.76,10.73,-12.18,11.32
2025-06-18 00:00:00,VENU,13.4399995803833,395300.0,58280.0,-11.24,11.93,-4.84,12.79,-6.88,12.52
2025-06-20 00:00:00,VENU,14.210000038146973,481800.0,94510.0,-20.34,11.32,-12.39,12.45,,
2025-05-13 00:00:00,VEON,51.25,273100.0,164730.0,10.01,56.38,3.24,52.91,-12.51,44.84
2025-05-15 00:00:00,VEON,54.91999816894531,839000.0,193550.0,-3.26,53.13,-3.59,52.95,-30.32,38.27
2025-07-11 00:00:00,VEON,49.400001525878906,1002900.0,128060.0,3.93,51.34,,,,
2025-05-02 00:00:00,VERA,25.309999465942383,1629800.0,969730.0,-14.22,21.71,-16.04,21.25,25.4,31.74
2025-06-02 00:00:00,VERA,31.739999771118164,13253900.0,1147000.0,-30.09,22.19,-31.16,21.85,-27.54,23.0
2025-05-30 00:00:00,VERB,8.09000015258789,270900.0,19240.0,11.0,8.98,-12.24,7.1,-15.2,6.86
2025-07-17 00:00:00,VERB,9.204999923706056,59800.0,19220.0,,,,,,
2025-07-16 00:00:00,VERI,1.9800000190734863,5525600.0,1346380.0,,,,,,
2025-07-17 00:00:00,VERI,2.150000095367432,5528800.0,1727510.0,,,,,,
2025-02-25 00:00:00,VERO,5.940000057220459,1413700.0,4647.4,-46.97,3.15,-53.7,2.75,-46.97,3.15
2025-04-09 00:00:00,VERO,8.930000305175781,48158100.0,786890.0,-62.49,3.35,-70.66,2.62,-72.9,2.42
2025-06-06 00:00:00,VERO,3.180000066757202,61290400.0,28170.0,-21.07,2.51,-30.19,2.22,-7.86,2.93
2025-04-01 00:00:00,VERU,0.6399999856948853,15195400.0,1247300.0,-20.31,0.51,-17.19,0.53,-15.62,0.54
2025-06-05 00:00:00,VERV,5.730000019073486,6956500.0,2962210.0,10.3,6.32,93.02,11.06,94.76,11.16
2025-06-17 00:00:00,VERV,11.380000114440918,83439300.0,3162520.0,-1.49,11.21,-1.49,11.21,-3.78,10.95
2025-04-25 00:00:00,VFF,0.7099999785423279,903100.0,385350.0,0.42,0.71,-6.06,0.67,74.65,1.24
2025-05-13 00:00:00,VFF,0.959999978542328,7297200.0,872190.0,13.54,1.09,26.04,1.21,17.71,1.13
2025-05-20 00:00:00,VFF,1.090000033378601,3193500.0,2028450.0,11.01,1.21,15.6,1.26,-0.92,1.08
2025-07-08 00:00:00,VFF,1.3200000524520874,1061800.0,657070.0,-2.27,1.29,,,,
2025-07-09 00:00:00,VFF,1.3899999856948853,1127300.0,725700.0,-7.19,1.29,,,,
2025-06-10 00:00:00,VFLO,35.04239273071289,1777000.0,811520.0,-0.14,34.99,-0.54,34.85,3.16,36.15
2025-07-01 00:00:00,VFLO,35.991912841796875,1871700.0,977930.0,-0.47,35.82,-2.14,35.22,,
2025-05-12 00:00:00,VG,9.899296760559082,8920300.0,4119030.0,2.02,10.1,24.92,12.37,72.13,17.04
2025-05-13 00:00:00,VG,10.708422660827637,10669100.0,4446020.0,-2.99,10.39,11.75,11.97,56.51,16.76
2025-06-03 00:00:00,VG,14.26457691192627,18069600.0,6280420.0,19.46,17.04,24.15,17.71,8.38,15.46
2025-06-04 00:00:00,VG,14.893896102905272,17034500.0,7625790.0,12.53,16.76,22.73,18.28,4.47,15.56
2025-06-26 00:00:00,VGI,7.750809192657471,34400.0,18210.0,1.15,7.84,0.63,7.8,,
2025-07-01 00:00:00,VGI,7.820101261138916,123700.0,19390.0,-0.38,7.79,-0.9,7.75,,
2025-02-25 00:00:00,VGIT,58.00749969482422,4038000.0,2369020.0,0.65,58.38,0.48,58.29,0.48,58.29
2025-02-28 00:00:00,VGIT,58.322486877441406,5322200.0,2432020.0,-0.33,58.13,-0.27,58.17,0.38,58.54
2025-04-01 00:00:00,VGIT,58.76617050170898,3642300.0,2260860.0,0.0,58.77,-0.32,58.58,1.08,59.4
2025-04-03 00:00:00,VGIT,59.241607666015625,4306500.0,2438790.0,-1.44,58.39,-0.87,58.73,-0.63,58.87
2025-06-25 00:00:00,VGIT,59.41265869140625,5215100.0,1964090.0,-0.0,59.41,-0.21,59.29,,
2025-02-25 00:00:00,VGLT,56.67481994628906,2578300.0,1628050.0,0.53,56.98,-0.51,56.39,-1.05,56.08
2025-02-26 00:00:00,VGLT,56.98913192749024,4644100.0,1722860.0,-0.85,56.5,-1.63,56.06,-2.18,55.75
2025-02-28 00:00:00,VGLT,57.2838020324707,4068000.0,2046630.0,-1.91,56.19,-1.84,56.23,-1.65,56.34
2025-04-04 00:00:00,VGLT,58.06602478027344,9092300.0,2055380.0,-6.1,54.53,-6.81,54.11,-5.16,55.07
2025-06-30 00:00:00,VGLT,55.91600036621094,2636900.0,1693490.0,-2.03,54.78,-3.05,54.21,,
2025-02-25 00:00:00,VGSH,57.50106430053711,3431500.0,2160700.0,0.34,57.69,0.39,57.72,0.44,57.75
2025-02-28 00:00:00,VGSH,57.64855194091797,4871900.0,2284070.0,0.03,57.67,0.06,57.69,0.41,57.88
2025-03-03 00:00:00,VGSH,57.685054779052734,4885400.0,2572790.0,0.15,57.77,-0.03,57.67,0.36,57.89
2025-03-31 00:00:00,VGSH,57.89219284057617,3344000.0,2217290.0,0.37,58.11,0.2,58.01,0.69,58.29
2025-04-03 00:00:00,VGSH,58.115909576416016,5208600.0,2628710.0,-0.19,58.01,0.0,58.12,0.05,58.14
2025-04-04 00:00:00,VGSH,58.15550231933594,6351500.0,2924210.0,-0.44,57.9,-0.02,58.15,-0.0,58.15
2025-06-30 00:00:00,VGSH,58.58599853515625,3322500.0,1977320.0,-0.25,58.44,-0.27,58.43,,
2025-03-21 00:00:00,VGUS,74.4922866821289,98600.0,36040.0,0.07,74.54,0.17,74.62,0.32,74.73
2025-03-25 00:00:00,VGUS,74.50216674804688,77700.0,43270.0,0.08,74.56,0.19,74.64,0.33,74.75
2025-03-28 00:00:00,VGUS,74.54167175292969,71400.0,47340.0,0.11,74.62,0.18,74.68,0.39,74.84
2025-06-16 00:00:00,VGUS,75.18435668945312,300600.0,63250.0,0.09,75.25,0.17,75.31,0.32,75.43
2025-06-20 00:00:00,VGUS,75.23420715332031,261100.0,96550.0,0.09,75.3,0.15,75.35,,
2025-03-04 00:00:00,VGZ,0.7200000286102295,1628600.0,421350.0,4.17,0.75,8.33,0.78,11.11,0.8
2025-03-31 00:00:00,VGZ,0.8299999833106995,1377600.0,355560.0,-18.07,0.68,-3.61,0.8,24.1,1.03
2025-04-21 00:00:00,VGZ,0.8799999952316284,1654600.0,691980.0,13.64,1.0,10.23,0.97,19.32,1.05
2025-04-22 00:00:00,VGZ,0.949999988079071,2823300.0,697840.0,8.42,1.03,3.16,0.98,28.42,1.22
2025-05-20 00:00:00,VGZ,1.2200000286102295,2523300.0,723550.0,0.0,1.22,-19.67,0.98,-18.85,0.99
2025-06-05 00:00:00,VHC,9.850000381469728,19900.0,4740.0,-9.64,8.9,-23.86,7.5,25.28,12.34
2025-06-06 00:00:00,VHC,11.390000343322754,175300.0,5670.0,-24.67,8.58,-27.13,8.3,19.32,13.59
2025-07-09 00:00:00,VHC,14.670000076293944,66800.0,29080.0,16.91,17.15,,,,
2025-07-10 00:00:00,VHC,16.290000915527344,60200.0,35490.0,16.21,18.93,,,,
2025-06-24 00:00:00,VHI,16.780000686645508,52100.0,20160.0,3.04,17.29,13.41,19.03,,
2025-07-01 00:00:00,VHI,17.290000915527344,98700.0,24990.0,10.06,19.03,3.18,17.84,,
2025-02-27 00:00:00,VIASP,22.428380966186523,14400.0,5770.0,0.29,22.49,1.1,22.67,2.11,22.9
2025-02-28 00:00:00,VIASP,22.570152282714844,11900.0,6440.0,0.5,22.68,0.67,22.72,1.17,22.83
2025-03-18 00:00:00,VIASP,22.806440353393555,13800.0,7350.0,0.29,22.87,2.61,23.4,-1.65,22.43
2025-05-12 00:00:00,VIASP,23.83039665222168,10600.0,5960.0,1.67,24.23,2.6,24.45,3.1,24.57
2025-05-13 00:00:00,VIASP,24.016252517700195,10100.0,6360.0,1.57,24.39,1.71,24.43,2.31,24.57
2025-05-14 00:00:00,VIASP,24.23908424377441,24600.0,6790.0,-0.24,24.18,0.63,24.39,0.52,24.37
2025-05-20 00:00:00,VIASP,24.39282989501953,15600.0,8840.0,0.14,24.43,0.66,24.55,0.65,24.55
2025-06-23 00:00:00,VIASP,24.79373359680176,15100.0,4740.0,0.98,25.04,1.7,25.21,,
2025-06-30 00:00:00,VIASP,25.036998748779297,26500.0,4570.0,0.71,25.21,0.65,25.2,,
2025-03-24 00:00:00,VIAV,11.770000457763672,3247500.0,2043190.0,-4.93,11.19,-15.97,9.89,-16.48,9.83
2025-02-21 00:00:00,VICI,30.448246002197266,8772100.0,5264810.0,3.87,31.63,4.38,31.78,2.17,31.11
2025-02-24 00:00:00,VICI,31.100431442260746,11643300.0,5794180.0,2.19,31.78,2.16,31.77,1.42,31.54
2025-02-21 00:00:00,VICR,63.66999816894531,1287800.0,239440.0,-0.53,63.33,-6.47,59.55,-15.75,53.64
2025-07-17 00:00:00,VICR,48.38999938964844,255700.0,159360.0,,,,,,
2025-05-16 00:00:00,VIGI,87.35421752929688,625700.0,296720.0,0.99,88.22,3.12,90.08,2.33,89.39
2025-02-21 00:00:00,VIGL,3.0299999713897705,761100.0,406580.0,-20.13,2.42,-17.49,2.5,-37.62,1.89
2025-04-30 00:00:00,VIGL,2.0999999046325684,173500.0,79850.0,11.9,2.35,12.86,2.37,275.24,7.88
2025-05-01 00:00:00,VIGL,2.559999942779541,497900.0,87070.0,-5.86,2.41,-9.38,2.32,208.2,7.89
2025-05-02 00:00:00,VIGL,2.75,414300.0,133170.0,-12.0,2.42,-9.45,2.49,188.36,7.93
2025-05-05 00:00:00,VIGL,2.890000104904175,312400.0,166920.0,-12.46,2.53,-13.84,2.49,173.7,7.91
2025-05-22 00:00:00,VIGL,7.880000114440918,35553500.0,89110.0,0.13,7.89,0.0,7.88,0.76,7.94
2025-07-01 00:00:00,VIGL,7.96999979019165,1644400.0,1025660.0,0.5,8.01,1.25,8.07,,
2025-05-02 00:00:00,VIK,42.36000061035156,3484400.0,2056290.0,2.1,43.25,13.86,48.23,7.65,45.6
2025-05-12 00:00:00,VIK,45.56999969482422,2769900.0,1689610.0,3.31,47.08,-1.43,44.92,6.98,48.75
2025-05-16 00:00:00,VIK,48.22999954223633,3102300.0,1885190.0,-9.25,43.77,-5.45,45.6,0.08,48.27
2025-06-24 00:00:00,VIK,51.380001068115234,4088000.0,2685960.0,5.12,54.01,9.52,56.27,,
2025-06-27 00:00:00,VIK,52.720001220703125,17875100.0,2667340.0,4.53,55.11,8.97,57.45,,
2025-03-11 00:00:00,VIOT,1.830000042915344,423500.0,98990.0,8.74,1.99,6.01,1.94,-25.68,1.36
2025-03-12 00:00:00,VIOT,2.1600000858306885,882900.0,131850.0,-9.26,1.96,-12.96,1.88,-32.41,1.46
2025-03-24 00:00:00,VIOT,2.380000114440918,860500.0,351520.0,-34.45,1.56,-42.44,1.37,-46.22,1.28
2025-07-03 00:00:00,VIOT,1.659999966621399,767600.0,199940.0,74.7,2.9,107.32,3.44,,
2025-07-07 00:00:00,VIOT,2.640000104904175,14704800.0,261640.0,24.62,3.29,,,,
2025-05-16 00:00:00,VIPS,15.329999923706056,8790100.0,3707230.0,-6.33,14.36,-7.57,14.17,-2.02,15.02
2025-07-15 00:00:00,VIPS,15.579999923706056,4531700.0,2580100.0,,,,,,
2025-07-09 00:00:00,VIR,5.929999828338623,2605900.0,945910.0,-8.77,5.41,,,,
2025-06-13 00:00:00,VIST,53.04999923706055,1718000.0,648590.0,-5.54,50.11,-9.88,47.81,-14.59,45.31
2025-06-27 00:00:00,VITL,38.83000183105469,1508900.0,884980.0,-1.36,38.3,-1.6,38.21,,
2025-04-24 00:00:00,VIV,9.539999961853027,1415000.0,877910.0,0.42,9.58,2.73,9.8,2.62,9.79
2025-05-13 00:00:00,VIV,10.100000381469728,2959700.0,615030.0,-3.17,9.78,-1.88,9.91,5.54,10.66
2025-06-04 00:00:00,VIV,10.390000343322754,5837200.0,2393320.0,2.6,10.66,3.66,10.77,13.19,11.76
2025-06-30 00:00:00,VIV,11.399999618530272,4508300.0,1476280.0,1.14,11.53,-2.02,11.17,,
2025-05-30 00:00:00,VIVK,1.1399999856948853,28269200.0,427610.0,-29.83,0.8,-24.97,0.86,-29.82,0.8
2025-02-25 00:00:00,VIVS,15.239999771118164,32191325.0,9052.5,-51.97,7.32,-66.14,5.16,-81.36,2.84
2025-07-09 00:00:00,VIVS,1.899999976158142,167100.0,44560.0,-4.74,1.81,,,,
2025-07-10 00:00:00,VIVS,1.9700000286102293,193000.0,57360.0,-5.58,1.86,,,,
2025-06-30 00:00:00,VKI,8.313797950744629,224900.0,103940.0,0.24,8.33,-0.36,8.28,,
2025-07-01 00:00:00,VKQ,9.16637897491455,333200.0,217850.0,-0.43,9.13,-0.94,9.08,,
2025-04-29 00:00:00,VKTX,27.940000534057617,10769900.0,4291910.0,-3.33,27.01,-0.73,27.74,-2.9,27.13
2025-06-20 00:00:00,VLCN,6.409999847412109,217000.0,43950.1,6.86,6.85,9.2,7.0,,
2025-07-16 00:00:00,VLCN,9.223999977111816,118500.0,28820.0,,,,,,
2025-07-17 00:00:00,VLCN,21.61000061035156,30431000.0,38290.0,,,,,,
2025-03-31 00:00:00,VLGEA,37.51465606689453,125500.0,53140.0,-5.58,35.42,-5.63,35.4,-4.26,35.92
2025-06-25 00:00:00,VLN,2.400000095367432,1602400.0,314810.0,11.67,2.68,15.0,2.76,,
2025-06-17 00:00:00,VLO,141.77000427246094,4292500.0,2769950.0,-4.27,135.72,0.2,142.06,2.05,144.67
2025-07-08 00:00:00,VLO,148.6699981689453,7593600.0,3360540.0,0.09,148.8,,,,
2025-07-11 00:00:00,VLRS,4.929999828338623,1181800.0,787390.0,-6.8,4.59,,,,
2025-05-09 00:00:00,VLT,10.223365783691406,51300.0,23350.0,1.48,10.37,0.62,10.29,3.5,10.58
2025-07-01 00:00:00,VLT,10.904261589050291,24600.0,15930.0,0.18,10.92,0.51,10.96,,
2025-07-01 00:00:00,VLY,9.1899995803833,20932600.0,10181860.0,4.68,9.62,0.65,9.25,,
2025-07-16 00:00:00,VLYPN,25.450000762939453,22300.0,14480.0,,,,,,
2025-06-17 00:00:00,VLYPO,24.86000061035156,15700.0,6470.0,-0.36,24.77,-1.41,24.51,-0.24,24.8
2025-05-27 00:00:00,VMAR,7.829999923706055,111900.0,29220.0,0.89,7.9,8.62,8.51,-12.13,6.88
2025-05-30 00:00:00,VMAR,8.175000190734863,50600.0,30910.0,-8.99,7.44,-0.92,8.1,-5.32,7.74
2025-04-30 00:00:00,VMC,261.8568420410156,2343600.0,769550.0,1.34,265.36,1.52,265.84,1.32,265.31
2025-06-27 00:00:00,VMI,333.8599853515625,346200.0,222170.0,1.24,338.01,-0.3,332.85,,
2025-05-02 00:00:00,VNCE,2.25,147100.0,24440.0,-26.67,1.65,-23.56,1.72,-34.22,1.48
2025-03-05 00:00:00,VNDA,5.130000114440918,1258700.0,723660.0,-3.51,4.95,-3.7,4.94,-12.09,4.51
2025-06-26 00:00:00,VNDA,4.820000171661377,547700.0,360080.0,3.11,4.97,-1.66,4.74,,
2025-02-20 00:00:00,VNET,14.68000030517578,27837400.0,13059720.0,-18.87,11.91,-17.78,12.07,-39.65,8.86
2025-06-27 00:00:00,VNET,6.980000019073486,20331600.0,3656300.0,8.02,7.54,13.47,7.92,,
2025-07-15 00:00:00,VNET,9.039999961853027,23994100.0,9009180.0,,,,,,
2025-05-07 00:00:00,VNO,38.88999938964844,2252000.0,1423640.0,0.64,39.14,-4.24,37.24,0.67,39.15
2025-06-09 00:00:00,VNO,41.150001525878906,1898300.0,1099130.0,-0.97,40.75,-6.54,38.46,-7.95,37.88
2025-06-02 00:00:00,VNQI,44.650001525878906,807900.0,210820.0,0.4,44.83,0.72,44.97,3.87,46.38
2025-06-24 00:00:00,VNQI,45.65999984741211,541200.0,186080.0,1.58,46.38,0.68,45.97,,
2025-07-01 00:00:00,VNQI,46.380001068115234,503000.0,298320.0,-0.88,45.97,-1.51,45.68,,
2025-06-13 00:00:00,VNRX,0.6399999856948853,702900.0,217900.0,34.38,0.86,18.75,0.76,1.56,0.65
2025-06-16 00:00:00,VNRX,0.7200000286102295,524700.0,263900.0,6.94,0.77,6.94,0.77,-2.78,0.7
2025-06-20 00:00:00,VNRX,0.9200000166893004,1693000.0,259530.0,-8.7,0.84,-27.17,0.67,,
2025-04-30 00:00:00,VOD,9.51815128326416,22700300.0,12149260.0,-3.69,9.17,-7.38,8.82,5.94,10.08
2025-05-20 00:00:00,VOD,10.132539749145508,29680500.0,16876160.0,0.0,10.13,-1.25,10.01,-0.91,10.04
2025-06-24 00:00:00,VOLT,25.0,848600.0,16900.0,1.2,25.3,2.68,25.67,,
2025-05-15 00:00:00,VONE,267.9053649902344,247200.0,117580.0,-1.37,264.25,-0.25,267.25,0.94,270.42
2025-06-26 00:00:00,VONE,278.42999267578125,166100.0,68330.0,2.05,284.14,1.8,283.44,,
2025-06-04 00:00:00,VONG,104.4061050415039,1028000.0,667950.0,0.74,105.18,0.08,104.49,5.53,110.18
2025-06-27 00:00:00,VONG,108.5,2440300.0,839110.0,0.87,109.44,1.63,110.27,,
2025-06-27 00:00:00,VONV,84.86000061035156,1374700.0,598410.0,1.28,85.95,1.64,86.25,,
2025-06-23 00:00:00,VOR,0.2899999916553497,36999400.0,1756720.0,458.62,1.62,727.59,2.4,,
2025-06-25 00:00:00,VOR,0.5540000200271606,172175600.0,15080440.0,161.73,1.45,316.97,2.31,,
2025-06-26 00:00:00,VOR,0.8899999856948853,282810700.0,32177270.0,114.61,1.91,180.9,2.5,,
2025-05-13 00:00:00,VOTE,68.8609619140625,139000.0,23570.0,0.97,69.53,0.14,68.96,2.43,70.53
2025-05-19 00:00:00,VOTE,69.7385482788086,105500.0,36160.0,-0.67,69.27,0.24,69.91,0.58,70.14
2025-06-26 00:00:00,VOTE,72.01000213623047,77400.0,39250.0,2.19,73.59,1.85,73.34,,
2025-03-20 00:00:00,VOXR,2.8551876544952397,389900.0,236290.0,2.78,2.93,-0.25,2.85,17.89,3.37
2025-05-27 00:00:00,VOXR,3.5750415325164795,551100.0,252530.0,-0.56,3.56,-1.95,3.51,-8.64,3.27
2025-05-07 00:00:00,VOYA,65.26020050048828,3720200.0,1008400.0,4.79,68.39,1.92,66.51,0.72,65.73
2025-03-27 00:00:00,VPG,24.770000457763672,178800.0,73860.0,-13.52,21.42,-18.85,20.1,-11.59,21.9
2025-04-02 00:00:00,VPG,28.25,1227500.0,103340.0,-24.14,21.43,-27.96,20.35,-14.48,24.16
2025-02-28 00:00:00,VPLS,76.42948150634766,180200.0,81120.0,-0.59,75.98,-0.66,75.92,-0.3,76.2
2025-04-03 00:00:00,VPLS,76.8932876586914,252500.0,74350.0,-2.64,74.87,-1.63,75.64,-1.08,76.07
2025-06-23 00:00:00,VPLS,76.86542510986328,118000.0,60180.0,0.84,77.51,0.06,76.91,,
2025-06-24 00:00:00,VPLS,77.0895767211914,141700.0,65830.0,0.52,77.49,0.2,77.24,,
2025-06-03 00:00:00,VRA,2.25,742800.0,165290.0,4.44,2.35,4.0,2.34,10.67,2.49
2025-06-09 00:00:00,VRA,2.5799999237060547,705400.0,237790.0,-7.36,2.39,-9.69,2.33,-3.1,2.5
2025-05-15 00:00:00,VRAR,1.3799999952316284,614500.0,96400.0,2.9,1.42,10.14,1.52,-2.17,1.35
2025-05-27 00:00:00,VRAR,1.5800000429153442,339200.0,191650.0,10.13,1.74,-6.96,1.47,-20.89,1.25
2025-07-11 00:00:00,VRAR,1.600000023841858,540000.0,128540.0,-4.37,1.53,,,,
2025-05-15 00:00:00,VRCA,0.6420000195503235,506100.0,256020.0,-3.43,0.62,-22.9,0.5,-2.96,0.62
2025-06-11 00:00:00,VRDN,16.09000015258789,1110200.0,672580.0,-6.77,15.0,-9.57,14.55,5.9,17.04
2025-03-26 00:00:00,VRIG,24.75459098815918,1161200.0,652070.0,0.04,24.76,-0.24,24.7,-0.11,24.73
2025-05-02 00:00:00,VRIG,24.79243469238281,929500.0,424050.0,0.12,24.82,0.34,24.88,0.58,24.94
2025-05-05 00:00:00,VRIG,24.797393798828125,2987300.0,463450.0,0.16,24.84,0.36,24.89,0.6,24.95
2025-04-02 00:00:00,VRM,31.649999618530277,17200.0,5560.0,-12.01,27.85,8.09,34.21,19.18,37.72
2025-04-14 00:00:00,VRM,33.900001525878906,16000.0,9750.0,17.85,39.95,14.63,38.86,-15.69,28.58
2025-04-15 00:00:00,VRM,34.060001373291016,18300.0,10700.0,17.38,39.98,12.8,38.42,-18.67,27.7
2025-05-12 00:00:00,VRME,0.8180000185966492,201500.0,45010.0,-15.04,0.69,-12.04,0.72,-2.2,0.8
2025-02-21 00:00:00,VRNA,67.95999908447266,2083500.0,1173430.0,2.46,69.63,-4.87,64.65,-1.69,66.81
2025-04-28 00:00:00,VRNA,68.83000183105469,2238300.0,918490.0,4.97,72.25,-1.89,67.53,9.85,75.61
2025-04-29 00:00:00,VRNA,73.21499633789062,5644300.0,1045950.0,-4.3,70.07,-7.71,67.57,0.98,73.93
2025-05-30 00:00:00,VRNA,81.19999694824219,2950400.0,1100010.0,3.87,84.34,13.55,92.2,16.48,94.58
2025-06-02 00:00:00,VRNA,84.0999984741211,2111900.0,1329830.0,0.64,84.64,10.23,92.7,7.59,90.48
2025-06-11 00:00:00,VRNA,90.05000305175781,2827700.0,1561050.0,0.97,90.92,4.83,94.4,16.41,104.83
2025-07-09 00:00:00,VRNA,104.7699966430664,65646600.0,950440.0,-0.03,104.74,,,,
2025-05-05 00:00:00,VRNS,43.84999847412109,1567500.0,950580.0,4.54,45.84,5.66,46.33,13.52,49.78
2025-05-07 00:00:00,VRNS,45.27999877929688,3213100.0,1141700.0,0.97,45.72,2.27,46.31,10.73,50.14
