Data,Preço_Sinal,Retorno_5d,Preço_5d,Retorno_10d,Preço_10d,Retorno_20d,Preço_20d,Stock
2025-06-11 00:00:00,85.81983947753906,0.59,86.33,2.1,87.62,-0.03,85.79,TLT
2025-06-24 00:00:00,87.07516479492188,1.22,88.14,-0.17,86.93,,,TLT
2025-05-28 00:00:00,16.93000030517578,3.25,17.48,0.65,17.04,-3.13,16.4,TLX
2025-06-17 00:00:00,16.79599952697754,-4.8,15.99,-1.76,16.5,-3.91,16.14,TLX
2025-06-16 00:00:00,1.2200000286102295,-4.1,1.17,33.61,1.63,12.3,1.37,TLYS
2025-07-15 00:00:00,1.4500000476837158,,,,,,,TLYS
2025-07-17 00:00:00,1.4299999475479126,,,,,,,TLYS
2025-04-07 00:00:00,160.33999633789062,7.27,172.0,11.45,178.7,20.01,192.43,TM
2025-03-18 00:00:00,24.94904899597168,0.06,24.96,0.39,25.05,-0.61,24.8,TMB
2025-06-20 00:00:00,25.25249671936035,0.69,25.43,0.37,25.34,,,TMB
2025-06-24 00:00:00,25.33718681335449,0.37,25.43,0.01,25.34,,,TMB
2025-02-03 00:00:00,1.7799999713897705,4.49,1.86,16.29,2.07,-5.62,1.68,TMC
2025-04-02 00:00:00,1.940000057220459,-7.73,1.79,43.81,2.79,59.79,3.1,TMC
2025-04-17 00:00:00,2.9600000381469727,3.04,3.05,0.68,2.98,22.97,3.64,TMC
2025-05-23 00:00:00,4.619999885559082,-13.85,3.98,-5.41,4.37,43.07,6.61,TMC
2025-07-14 00:00:00,7.28000020980835,,,,,,,TMC
2025-01-27 00:00:00,9.699999809265137,-0.1,9.69,5.46,10.23,-0.93,9.61,TMCI
2025-02-18 00:00:00,10.229999542236328,-6.06,9.61,-13.59,8.84,-17.6,8.43,TMCI
2025-06-16 00:00:00,5.760000228881836,2.78,5.92,4.51,6.02,1.56,5.85,TMCI
2025-01-28 00:00:00,0.152999997138977,21.57,0.19,24.18,0.19,47.06,0.22,TMCWW
2025-02-03 00:00:00,0.1729999929666519,28.9,0.22,29.48,0.22,6.94,0.19,TMCWW
2025-06-09 00:00:00,0.9229999780654908,32.18,1.22,56.01,1.44,63.6,1.51,TMCWW
2025-05-21 00:00:00,0.8809999823570251,-0.23,0.88,-10.33,0.79,100.91,1.77,TMDE
2025-07-08 00:00:00,1.2000000476837158,0.0,1.2,,,,,TMDE
2025-03-18 00:00:00,68.98999786376953,2.61,70.79,-1.04,68.27,26.37,87.18,TMDX
2025-04-07 00:00:00,69.1500015258789,25.58,86.84,31.9,91.21,35.04,93.38,TMDX
2025-04-09 00:00:00,75.41000366210938,13.22,85.38,24.89,94.18,23.59,93.2,TMDX
2025-04-17 00:00:00,88.23999786376953,5.96,93.5,1.97,89.98,37.78,121.58,TMDX
2025-05-05 00:00:00,92.20999908447266,28.76,118.73,32.42,122.1,39.62,128.74,TMDX
2025-05-19 00:00:00,122.0999984741211,5.27,128.53,5.44,128.74,11.55,136.2,TMDX
2025-06-23 00:00:00,127.52999877929688,5.08,134.01,-2.2,124.73,,,TMDX
2025-03-17 00:00:00,13.0600004196167,8.58,14.18,10.34,14.41,-3.29,12.63,TME
2025-05-13 00:00:00,14.6899995803833,15.79,17.01,21.65,17.87,26.48,18.58,TME
2025-05-19 00:00:00,16.739999771118164,6.99,17.91,3.82,17.38,8.72,18.2,TME
2025-05-23 00:00:00,17.520000457763672,-0.91,17.36,5.65,18.51,7.08,18.76,TME
2025-07-03 00:00:00,19.459999084472656,1.7,19.79,13.67,22.12,,,TME
2025-04-17 00:00:00,22.68000030517578,1.72,23.07,-0.6,22.55,0.03,22.69,TMET
2025-02-04 00:00:00,64.22000122070312,-2.85,62.39,-3.61,61.9,-4.31,61.45,TMHC
2025-04-04 00:00:00,59.41999816894531,-6.13,55.78,-6.45,55.59,-0.81,58.94,TMHC
2025-04-17 00:00:00,56.43999862670898,2.09,57.62,4.36,58.9,6.33,60.01,TMHC
2025-06-03 00:00:00,56.58000183105469,5.51,59.7,1.15,57.23,14.76,64.93,TMHC
2025-07-01 00:00:00,64.20999908447266,1.84,65.39,-1.85,63.02,,,TMHC
2025-03-05 00:00:00,523.204833984375,-2.2,511.69,-1.02,517.87,-6.62,488.55,TMO
2025-04-09 00:00:00,453.0804138183594,-3.7,436.34,-5.93,426.22,-9.43,410.35,TMO
2025-05-08 00:00:00,410.3547058105469,-1.42,404.51,-2.51,400.07,-2.16,401.48,TMO
2025-07-17 00:00:00,424.9800109863281,,,,,,,TMO
2025-01-31 00:00:00,68.76664733886719,1.26,69.63,0.34,69.0,-1.89,67.46,TMP
2025-02-11 00:00:00,70.94535827636719,-2.09,69.46,-5.23,67.24,-11.31,62.92,TMP
2025-03-19 00:00:00,63.97876739501953,-0.19,63.86,-1.97,62.72,-11.44,56.66,TMP
2025-04-09 00:00:00,59.89965057373047,-5.4,56.66,-1.4,59.06,3.27,61.86,TMP
2025-06-03 00:00:00,61.59000015258789,2.22,62.96,-2.89,59.81,6.32,65.48,TMP
2025-06-26 00:00:00,63.619998931884766,4.78,66.66,3.76,66.01,,,TMP
2025-07-01 00:00:00,64.55000305175781,4.2,67.26,0.73,65.02,,,TMP
2025-02-03 00:00:00,1.3200000524520874,-3.03,1.28,0.0,1.32,-0.76,1.31,TMQ
2025-05-19 00:00:00,1.3300000429153442,0.75,1.34,-3.01,1.29,1.5,1.35,TMQ
2025-07-10 00:00:00,1.6699999570846558,13.77,1.9,,,,,TMQ
2025-02-13 00:00:00,263.22540283203125,0.03,263.31,2.08,268.7,-3.11,255.04,TMUS
2025-04-09 00:00:00,253.96263122558597,1.86,258.69,2.86,261.22,-2.91,246.58,TMUS
2025-05-06 00:00:00,252.8666839599609,-6.49,236.47,-4.96,240.32,-4.31,241.96,TMUS
2025-06-05 00:00:00,244.8999938964844,-6.61,228.7,-9.55,221.52,-2.97,237.63,TMUS
2025-07-03 00:00:00,240.75,-5.4,227.76,,,,,TMUS
2025-01-29 00:00:00,85.37239074707031,0.38,85.7,1.3,86.48,-1.14,84.4,TNC
2025-02-19 00:00:00,87.9828872680664,-3.01,85.33,-6.0,82.7,-3.87,84.57,TNC
2025-04-09 00:00:00,73.31867980957031,-5.08,69.59,-1.94,71.89,-1.26,72.39,TNC
2025-04-24 00:00:00,71.89434051513672,-3.77,69.19,0.69,72.39,1.43,72.92,TNC
2025-07-01 00:00:00,79.72000122070312,3.25,82.31,0.06,79.77,,,TNC
2025-01-23 00:00:00,35.4900016784668,4.28,37.01,3.52,36.74,-12.65,31.0,TNDM
2025-02-05 00:00:00,36.68999862670898,-10.3,32.91,-12.46,32.12,-48.98,18.72,TNDM
2025-04-09 00:00:00,17.610000610351562,-1.99,17.26,0.34,17.67,29.13,22.74,TNDM
2025-04-15 00:00:00,17.709999084472656,-6.44,16.57,-4.86,16.85,29.02,22.85,TNDM
2025-04-09 00:00:00,77.54732513427734,0.76,78.14,-0.33,77.29,5.59,81.88,TNET
2025-04-24 00:00:00,77.2883071899414,1.53,78.47,5.94,81.88,5.47,81.51,TNET
2025-07-01 00:00:00,75.19000244140625,-4.72,71.64,-12.7,65.64,,,TNET
2025-03-06 00:00:00,0.4070000052452087,-14.74,0.35,-10.32,0.37,-0.74,0.4,TNFA
2025-03-11 00:00:00,0.3790000081062317,2.64,0.39,-6.07,0.36,-30.61,0.26,TNFA
2025-03-14 00:00:00,0.3680000007152557,2.45,0.38,-2.17,0.36,-25.0,0.28,TNFA
2025-05-14 00:00:00,0.221000000834465,-30.32,0.15,-24.89,0.17,-30.77,0.15,TNFA
2025-05-19 00:00:00,0.1990000009536743,-13.07,0.17,-15.58,0.17,-24.62,0.15,TNFA
2025-06-06 00:00:00,0.1679999977350235,-18.45,0.14,-17.86,0.14,-28.57,0.12,TNFA
2025-07-15 00:00:00,0.1059999987483024,,,,,,,TNFA
2025-03-12 00:00:00,1.9700000286102293,-12.44,1.73,-21.83,1.54,-28.43,1.41,TNGX
2025-04-02 00:00:00,1.3700000047683716,2.92,1.41,-6.57,1.28,2.92,1.41,TNGX
2025-04-09 00:00:00,1.409999966621399,-9.22,1.28,3.55,1.46,-21.99,1.1,TNGX
2025-05-19 00:00:00,2.289999961853028,-10.48,2.05,41.48,3.24,109.83,4.8,TNGX
2025-06-10 00:00:00,4.46999979019165,7.49,4.8,11.19,4.97,36.69,6.11,TNGX
2025-02-24 00:00:00,40.99661636352539,-8.29,37.6,-10.6,36.65,-4.92,38.98,TNK
2025-03-04 00:00:00,38.88999938964844,-7.64,35.92,-0.69,38.62,-1.13,38.45,TNK
2025-03-28 00:00:00,38.68000030517578,-10.88,34.47,1.53,39.27,9.2,42.24,TNK
2025-06-25 00:00:00,44.040000915527344,-1.7,43.29,1.11,44.53,,,TNK
2025-01-23 00:00:00,52.36485290527344,3.02,53.95,7.39,56.24,2.91,53.89,TNL
2025-01-28 00:00:00,53.41058349609375,0.81,53.84,1.19,54.05,2.98,55.0,TNL
2025-02-18 00:00:00,56.1470832824707,-2.8,54.57,-6.3,52.61,-17.88,46.11,TNL
2025-04-09 00:00:00,43.40116882324219,-6.56,40.55,-0.34,43.25,9.39,47.48,TNL
2025-06-23 00:00:00,49.470001220703125,4.33,51.61,14.35,56.57,,,TNL
2025-07-01 00:00:00,53.720001220703125,4.99,56.4,5.44,56.64,,,TNL
2025-05-01 00:00:00,0.3799999952316284,-17.37,0.31,70.26,0.65,54.74,0.59,TNMG
2025-02-26 00:00:00,1.4199999570846558,-8.45,1.3,-21.83,1.11,70.42,2.42,TNON
2025-03-17 00:00:00,1.1200000047683716,-12.68,0.98,88.39,2.11,1.79,1.14,TNON
2025-03-04 00:00:00,7.800000190734863,74.74,13.63,163.21,20.53,123.72,17.45,TNXP
2025-04-07 00:00:00,17.799999237060547,-9.27,16.15,-15.96,14.96,6.07,18.88,TNXP
2025-04-25 00:00:00,17.81999969482422,12.23,20.0,5.67,18.83,62.35,28.93,TNXP
2025-06-06 00:00:00,40.650001525878906,-21.33,31.98,-19.34,32.79,-12.52,35.56,TNXP
2025-06-30 00:00:00,35.97999954223633,-1.17,35.56,22.85,44.2,,,TNXP
2025-07-08 00:00:00,35.560001373291016,24.3,44.2,,,,,TNXP
2025-07-14 00:00:00,42.77999877929688,,,,,,,TNXP
2025-03-27 00:00:00,0.6919999718666077,-24.86,0.52,-36.42,0.44,-29.05,0.49,TNYA
2025-04-15 00:00:00,0.5070000290870667,-10.85,0.45,-6.31,0.47,-23.47,0.39,TNYA
2025-05-01 00:00:00,0.5099999904632568,-13.53,0.44,-14.31,0.44,-9.8,0.46,TNYA
2025-02-14 00:00:00,0.9610000252723694,-11.55,0.85,-24.66,0.72,-27.06,0.7,TOI
2025-03-07 00:00:00,0.7160000205039978,-8.8,0.65,39.11,1.0,88.55,1.35,TOI
2025-05-28 00:00:00,3.119999885559082,2.56,3.2,-8.33,2.86,-28.21,2.24,TOI
2025-06-02 00:00:00,3.25,-20.0,2.6,-24.92,2.44,-32.31,2.2,TOI
2025-01-27 00:00:00,139.24838256835938,-6.03,130.85,-10.51,124.62,-18.09,114.06,TOL
2025-02-04 00:00:00,133.2369384765625,-6.61,124.43,-14.19,114.34,-17.46,109.97,TOL
2025-04-02 00:00:00,106.4044418334961,-10.67,95.05,-13.89,91.62,-5.1,100.97,TOL
2025-04-11 00:00:00,93.42914581298828,-1.59,91.94,8.01,100.91,15.9,108.29,TOL
2025-07-01 00:00:00,117.7394790649414,2.89,121.14,-0.85,116.74,,,TOL
2025-03-12 00:00:00,0.8199999928474426,-2.44,0.8,7.32,0.88,-4.88,0.78,TOMZ
2025-05-09 00:00:00,0.8600000143051147,0.0,0.86,-1.16,0.85,31.4,1.13,TOMZ
2025-07-01 00:00:00,1.100000023841858,-9.09,1.0,-12.73,0.96,,,TOMZ
2025-03-04 00:00:00,0.5540000200271606,5.96,0.59,3.97,0.58,14.44,0.63,TOON
2025-03-31 00:00:00,0.6209999918937683,-6.76,0.58,-7.89,0.57,-11.27,0.55,TOON
2025-05-20 00:00:00,0.8799999952316284,-5.23,0.83,-5.11,0.83,-17.05,0.73,TOON
2025-07-16 00:00:00,0.7459999918937683,,,,,,,TOON
2025-03-18 00:00:00,1.3179999589920044,0.08,1.32,-5.16,1.25,-8.19,1.21,TOP
2025-03-31 00:00:00,1.690000057220459,-23.67,1.29,-27.22,1.23,-29.59,1.19,TOPP
2025-04-21 00:00:00,1.2799999713897705,-7.81,1.18,-21.09,1.01,27.34,1.63,TOPP
2025-05-06 00:00:00,1.350000023841858,24.44,1.68,29.63,1.75,20.74,1.63,TOPP
2025-07-15 00:00:00,1.7400000095367432,,,,,,,TOPP
2025-03-21 00:00:00,6.130000114440918,6.2,6.51,-6.2,5.75,-5.55,5.79,TOPS
2025-04-09 00:00:00,5.889999866485596,-3.9,5.66,0.85,5.94,-0.68,5.85,TOPS
2025-05-29 00:00:00,5.46999979019165,33.64,7.31,69.1,9.25,-2.38,5.34,TOPS
2025-02-20 00:00:00,2.7300000190734863,-4.4,2.61,-7.69,2.52,-12.82,2.38,TORO
2025-04-09 00:00:00,2.109999895095825,-3.79,2.03,-10.43,1.89,-9.0,1.92,TORO
2025-04-11 00:00:00,2.2799999713897705,-15.44,1.93,-15.35,1.93,-11.84,2.01,TORO
2025-05-01 00:00:00,1.919999957084656,0.0,1.92,-3.65,1.85,-3.12,1.86,TORO
2025-06-17 00:00:00,2.3550000190734863,-8.28,2.16,-6.58,2.2,28.24,3.02,TORO
2025-01-23 00:00:00,40.0,0.78,40.31,4.95,41.98,-5.75,37.7,TOST
2025-02-28 00:00:00,38.59999847412109,-10.05,34.72,-10.73,34.46,-13.01,33.58,TOST
2025-04-09 00:00:00,34.380001068115234,-0.26,34.29,4.57,35.95,6.6,36.65,TOST
2025-06-23 00:00:00,43.36000061035156,2.14,44.29,0.42,43.54,,,TOST
2025-07-03 00:00:00,43.58000183105469,-0.44,43.39,5.92,46.16,,,TOST
2025-07-14 00:00:00,44.4900016784668,,,,,,,TOST
2025-01-28 00:00:00,1.0048450231552124,-4.71,0.96,-4.81,0.96,-3.85,0.97,TOUR
2025-03-26 00:00:00,1.0290000438690186,3.01,1.06,-16.42,0.86,-12.83,0.9,TOUR
2025-04-15 00:00:00,0.8899999856948853,-2.02,0.87,2.81,0.92,5.06,0.94,TOUR
2025-05-06 00:00:00,0.9589999914169312,-1.77,0.94,-3.55,0.93,-5.53,0.91,TOUR
2025-05-16 00:00:00,0.9409999847412108,-1.59,0.93,-3.29,0.91,-3.19,0.91,TOUR
2025-02-04 00:00:00,1.409999966621399,1.42,1.43,15.6,1.63,-4.26,1.35,TOVX
2025-05-13 00:00:00,0.5600000023841858,-21.43,0.44,-23.21,0.43,-5.36,0.53,TOVX
2025-02-11 00:00:00,36.75872039794922,0.43,36.92,-3.51,35.47,-8.74,33.55,TOWN
2025-02-18 00:00:00,36.94585800170898,-4.69,35.21,-5.36,34.97,-7.41,34.21,TOWN
2025-02-26 00:00:00,35.46841812133789,-2.33,34.64,-5.42,33.55,-2.33,34.64,TOWN
2025-04-09 00:00:00,31.382028579711918,-0.44,31.24,4.36,32.75,7.46,33.72,TOWN
2025-04-24 00:00:00,32.7512092590332,-0.09,32.72,2.97,33.72,3.73,33.97,TOWN
2025-04-29 00:00:00,32.97940826416016,0.45,33.13,4.93,34.61,3.25,34.05,TOWN
2025-06-18 00:00:00,32.52301025390625,5.06,34.17,10.69,36.0,11.24,36.18,TOWN
2025-06-23 00:00:00,33.663997650146484,1.53,34.18,6.58,35.88,,,TOWN
2025-07-01 00:00:00,34.880001068115234,2.47,35.74,1.78,35.5,,,TOWN
2025-07-10 00:00:00,35.95000076293945,0.81,36.24,,,,,TOWN
2025-07-14 00:00:00,35.75,,,,,,,TOWN
2025-05-15 00:00:00,3.565999984741211,-4.37,3.41,-1.01,3.53,-3.25,3.45,TOYO
2025-06-16 00:00:00,3.75,-0.53,3.73,-4.0,3.6,-1.33,3.7,TOYO
2025-02-12 00:00:00,69.5893783569336,-0.85,69.0,-1.08,68.84,-18.37,56.81,TPB
2025-03-31 00:00:00,59.380157470703125,-7.0,55.22,-4.26,56.85,2.07,60.61,TPB
2025-04-09 00:00:00,57.80175018310547,-0.99,57.23,2.28,59.12,30.76,75.58,TPB
2025-06-23 00:00:00,74.98999786376953,1.04,75.77,-4.83,71.37,,,TPB
2025-07-03 00:00:00,73.87000274658203,-2.18,72.26,5.2,77.71,,,TPB
2025-03-19 00:00:00,25.71999931335449,-2.6,25.05,-8.67,23.49,-15.44,21.75,TPC
2025-04-09 00:00:00,22.1299991607666,-1.72,21.75,-3.98,21.25,34.98,29.87,TPC
2025-04-29 00:00:00,21.770000457763672,7.35,23.37,64.58,35.83,72.03,37.45,TPC
2025-05-23 00:00:00,35.81999969482422,5.61,37.83,13.23,40.56,24.32,44.53,TPC
2025-06-23 00:00:00,43.29999923706055,8.04,46.78,8.89,47.15,,,TPC
2025-04-11 00:00:00,2.400000095367432,0.42,2.41,2.5,2.46,34.58,3.23,TPCS
2025-02-05 00:00:00,1.7799999713897705,-13.48,1.54,-16.85,1.48,-24.16,1.35,TPET
2025-02-13 00:00:00,1.5800000429153442,-12.03,1.39,-11.39,1.4,-20.57,1.25,TPET
2025-06-17 00:00:00,1.5099999904632568,-19.87,1.21,-11.26,1.34,-15.89,1.27,TPET
2025-04-09 00:00:00,45.50770568847656,-5.17,43.16,1.83,46.34,6.3,48.37,TPG
2025-04-11 00:00:00,44.2378158569336,-6.5,41.36,4.84,46.38,17.74,52.09,TPG
2025-06-02 00:00:00,48.18999862670898,4.59,50.4,4.07,50.15,9.65,52.84,TPG
2025-06-18 00:00:00,49.93000030517578,5.79,52.82,8.29,54.07,13.5,56.67,TPG
2025-01-24 00:00:00,24.515798568725582,-0.69,24.35,0.57,24.66,1.71,24.94,TPGXL
2025-02-04 00:00:00,36.38999938964844,-1.21,35.95,-15.11,30.89,-12.53,31.83,TPH
2025-02-20 00:00:00,31.270000457763672,-0.19,31.21,5.02,32.84,2.24,31.97,TPH
2025-04-04 00:00:00,31.81999969482422,-8.11,29.24,-7.07,29.57,-1.16,31.45,TPH
2025-04-17 00:00:00,29.56999969482422,2.57,30.33,6.53,31.5,8.15,31.98,TPH
2025-01-22 00:00:00,1.5700000524520874,-0.64,1.56,-7.01,1.46,-7.01,1.46,TPIC
2025-04-11 00:00:00,0.8299999833106995,-10.24,0.75,11.81,0.93,19.16,0.99,TPIC
2025-04-30 00:00:00,0.9139999747276306,7.88,0.99,10.5,1.01,36.76,1.25,TPIC
2025-05-07 00:00:00,0.9860000014305116,2.43,1.01,18.66,1.17,28.8,1.27,TPIC
2025-02-03 00:00:00,1329.3946533203125,3.63,1377.66,5.86,1407.24,2.71,1365.48,TPL
2025-02-28 00:00:00,1424.30126953125,-3.62,1372.77,-7.38,1319.17,-8.46,1303.83,TPL
2025-04-09 00:00:00,1261.67529296875,1.12,1275.74,5.72,1333.87,1.9,1285.64,TPL
2025-05-01 00:00:00,1304.254150390625,-1.43,1285.64,8.5,1415.06,-14.71,1112.43,TPL
2025-07-01 00:00:00,1068.6800537109375,-1.98,1047.55,-7.67,986.66,,,TPL
2025-03-13 00:00:00,24.954404830932617,0.41,25.06,-0.39,24.86,-1.44,24.59,TPLS
2025-04-09 00:00:00,24.812379837036133,0.06,24.83,0.28,24.88,0.15,24.85,TPLS
2025-06-20 00:00:00,25.082693099975582,0.63,25.24,0.19,25.13,,,TPLS
2025-02-11 00:00:00,80.65174865722656,9.65,88.43,6.39,85.81,-11.5,71.37,TPR
2025-03-17 00:00:00,70.90534210205078,6.32,75.39,-1.14,70.1,-10.45,63.5,TPR
2025-04-09 00:00:00,66.98274993896484,-6.55,62.59,1.52,68.0,15.25,77.2,TPR
2025-06-03 00:00:00,78.352294921875,1.99,79.91,5.63,82.76,10.37,86.48,TPR
2025-06-05 00:00:00,78.87000274658203,4.22,82.2,6.92,84.33,17.24,92.47,TPR
2025-06-23 00:00:00,85.75,2.4,87.81,7.53,92.21,,,TPR
2025-01-23 00:00:00,12.01200008392334,2.27,12.28,-1.62,11.82,-6.93,11.18,TPST
2025-04-02 00:00:00,9.880000114440918,-27.63,7.15,-26.62,7.25,-30.67,6.85,TPST
2025-05-16 00:00:00,6.849999904632568,-9.05,6.23,-2.19,6.7,0.73,6.9,TPST
2025-03-20 00:00:00,17.278976440429688,-0.82,17.14,-3.03,16.75,2.98,17.79,TPTA
2025-01-23 00:00:00,7.171570777893066,1.92,7.31,0.26,7.19,3.97,7.46,TPVG
2025-04-09 00:00:00,5.951609134674072,-3.7,5.73,-0.48,5.92,1.61,6.05,TPVG
2025-04-09 00:00:00,52.46315002441406,-13.91,45.16,-0.89,51.99,12.36,58.95,TQQQ
2025-04-29 00:00:00,54.71684265136719,3.41,56.58,26.01,68.95,27.63,69.83,TQQQ
2025-06-02 00:00:00,71.41011810302734,4.09,74.33,5.85,75.59,13.28,80.89,TQQQ
2025-07-02 00:00:00,82.5,2.25,84.36,5.52,87.05,,,TQQQ
2025-03-25 00:00:00,18.6140193939209,-6.83,17.34,-14.36,15.94,-12.67,16.26,TQQY
2025-04-29 00:00:00,16.503009796142578,0.71,16.62,7.42,17.73,5.14,17.35,TQQY
2025-06-12 00:00:00,18.32903289794922,-0.68,18.2,1.34,18.57,4.48,19.15,TQQY
2025-07-02 00:00:00,18.829843521118164,1.58,19.13,3.16,19.42,,,TQQY
2025-02-13 00:00:00,30.0678653717041,3.92,31.25,-0.48,29.92,5.28,31.66,TR
2025-04-17 00:00:00,31.685104370117188,-0.19,31.63,5.89,33.55,3.37,32.75,TR
2025-04-29 00:00:00,31.615291595458984,5.49,33.35,1.26,32.01,12.11,35.45,TR
2025-07-10 00:00:00,34.68000030517578,9.54,37.99,,,,,TR
2025-01-23 00:00:00,21.671405792236328,-0.55,21.55,-2.49,21.13,-7.05,20.14,TRAK
2025-01-28 00:00:00,21.461780548095703,-2.09,21.01,-4.23,20.55,-9.53,19.42,TRAK
2025-02-04 00:00:00,21.0125789642334,-2.19,20.55,0.19,21.05,-5.23,19.91,TRAK
2025-02-12 00:00:00,20.962669372558597,-1.71,20.6,-9.62,18.95,-8.19,19.25,TRAK
2025-02-28 00:00:00,19.605085372924805,2.55,20.1,-0.41,19.53,4.38,20.46,TRAK
2025-03-25 00:00:00,20.68316650390625,-2.57,20.15,-12.33,18.13,-0.11,20.66,TRAK
2025-04-09 00:00:00,19.752199172973636,2.02,20.15,6.98,21.13,11.13,21.95,TRAK
2025-05-08 00:00:00,21.95021629333496,4.28,22.89,1.78,22.34,0.05,21.96,TRAK
2025-06-26 00:00:00,19.802152633666992,1.2,20.04,-3.55,19.1,,,TRAK
2025-01-28 00:00:00,7.380000114440918,3.93,7.67,-7.72,6.81,-52.57,3.5,TRAW
2025-02-03 00:00:00,7.489999771118164,-1.87,7.35,-32.44,5.06,-68.09,2.39,TRAW
2025-03-11 00:00:00,2.9100000858306885,-3.44,2.81,-8.93,2.65,-40.21,1.74,TRAW
2025-04-02 00:00:00,2.319999933242798,-23.28,1.78,-14.22,1.99,-39.22,1.41,TRAW
2025-04-11 00:00:00,2.0,-12.0,1.76,-24.0,1.52,-30.5,1.39,TRAW
2025-06-06 00:00:00,1.649999976158142,2.42,1.69,-6.06,1.55,-6.06,1.55,TRAW
2025-01-31 00:00:00,16.219999313354492,0.43,16.29,-1.11,16.04,-6.41,15.18,TRC
2025-03-05 00:00:00,15.329999923706056,5.81,16.22,5.68,16.2,3.91,15.93,TRC
2025-04-09 00:00:00,15.699999809265137,4.39,16.39,9.36,17.17,9.3,17.16,TRC
2025-04-17 00:00:00,16.559999465942383,3.5,17.14,4.17,17.25,0.24,16.6,TRC
2025-04-29 00:00:00,17.219999313354492,-1.28,17.0,-5.28,16.31,-2.67,16.76,TRC
2025-05-14 00:00:00,16.34000015258789,0.0,16.34,2.57,16.76,0.92,16.49,TRC
2025-05-20 00:00:00,16.5,1.58,16.76,-3.27,15.96,-0.18,16.47,TRC
2025-06-23 00:00:00,16.799999237060547,0.95,16.96,6.07,17.82,,,TRC
2025-07-01 00:00:00,17.3799991607666,3.11,17.92,4.37,18.14,,,TRC
2025-07-10 00:00:00,18.3700008392334,-0.82,18.22,,,,,TRC
2025-07-17 00:00:00,18.21999931335449,,,,,,,TRC
2025-02-12 00:00:00,12.6899995803833,2.99,13.07,-5.59,11.98,-14.74,10.82,TRDA
2025-02-20 00:00:00,13.06999969482422,-8.34,11.98,-20.28,10.42,-20.35,10.41,TRDA
2025-03-11 00:00:00,10.649999618530272,-1.78,10.46,-4.46,10.18,-29.11,7.55,TRDA
2025-04-29 00:00:00,8.9399995803833,-6.82,8.33,-2.68,8.7,-13.09,7.77,TRDA
2025-05-08 00:00:00,8.619999885559082,-5.8,8.12,-11.6,7.62,-3.48,8.32,TRDA
2025-07-01 00:00:00,7.110000133514404,6.47,7.57,-10.27,6.38,,,TRDA
2025-07-14 00:00:00,6.800000190734863,,,,,,,TRDA
2025-02-04 00:00:00,44.79999923706055,0.78,45.15,0.36,44.96,-10.11,40.27,TREE
2025-06-23 00:00:00,35.61000061035156,4.1,37.07,7.75,38.37,,,TREE
2025-07-01 00:00:00,38.33000183105469,1.88,39.05,-1.33,37.82,,,TREE
2025-02-28 00:00:00,61.68999862670898,-8.92,56.19,-7.86,56.84,-7.1,57.31,TREX
2025-04-02 00:00:00,59.9900016784668,-4.47,57.31,-10.95,53.42,-3.37,57.97,TREX
2025-04-09 00:00:00,57.310001373291016,-6.79,53.42,3.18,59.13,1.73,58.3,TREX
2025-07-01 00:00:00,57.68000030517578,4.47,60.26,6.12,61.21,,,TREX
2025-02-28 00:00:00,200.58743286132807,-9.82,180.89,-5.66,189.23,-1.93,196.71,TRGP
2025-03-31 00:00:00,199.34445190429688,-17.55,164.35,-17.83,163.81,-11.15,177.11,TRGP
2025-05-23 00:00:00,160.4600067138672,1.18,162.35,1.46,162.8,4.53,167.73,TRGP
2025-02-03 00:00:00,168.05482482910156,5.76,177.74,2.59,172.41,4.28,175.25,TRI
2025-02-13 00:00:00,177.7499237060547,-1.15,175.71,0.28,178.25,-3.45,171.62,TRI
2025-02-20 00:00:00,176.231689453125,-0.2,175.87,-0.97,174.52,-3.8,169.54,TRI
2025-03-27 00:00:00,172.1249237060547,1.87,175.34,-3.13,166.73,5.2,181.08,TRI
2025-03-31 00:00:00,172.22459411621094,-5.86,162.13,2.07,175.79,6.67,183.71,TRI
2025-04-09 00:00:00,169.51333618164062,5.99,179.67,7.04,181.44,9.98,186.43,TRI
2025-04-28 00:00:00,181.8236541748047,1.83,185.14,1.28,184.16,7.15,194.82,TRI
2025-06-11 00:00:00,194.7899932861328,0.6,195.96,1.24,197.2,2.25,199.17,TRI
2025-03-07 00:00:00,15.05515480041504,-1.86,14.78,0.06,15.06,-8.39,13.79,TRIN
2025-04-01 00:00:00,14.958389282226562,-12.77,13.05,-7.22,13.88,-6.32,14.01,TRIN
2025-04-09 00:00:00,13.666046142578123,-0.28,13.63,3.81,14.19,-0.35,13.62,TRIN
2025-07-14 00:00:00,14.649999618530272,,,,,,,TRIN
2025-03-12 00:00:00,24.564722061157227,0.89,24.78,0.65,24.72,0.21,24.62,TRINI
2025-04-09 00:00:00,24.616287231445312,-0.44,24.51,0.52,24.74,1.12,24.89,TRINI
2025-04-24 00:00:00,24.74378204345703,0.52,24.87,0.59,24.89,0.37,24.83,TRINI
2025-05-23 00:00:00,24.910505294799805,-0.12,24.88,0.31,24.99,1.16,25.2,TRINI
2025-07-11 00:00:00,25.36000061035156,,,,,,,TRINI
2025-03-18 00:00:00,24.69474601745605,0.0,24.69,-0.08,24.68,-0.6,24.55,TRINZ
2025-07-08 00:00:00,25.209999084472656,0.44,25.32,,,,,TRINZ
